Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
EMP1886,Heidi,Smith,,Cloud Tech-Texas,Active,2024-01-17,81137.46,heidi.smith@example.com,+1 (749) 785-2490,Excellent,False,Cloud Tech,Texas
EMP1887,Grace,Miller,30.0,DevOps-Nevada,Inactive,2021-04-16,104528.27,grace.miller@example.com,+1 (416) 860-1346,Excellent,False,DevOps,Nevada
EMP1888,Bob,Brown,30.0,DevOps-Florida,Active,2022-02-08,112395.56,bob.brown@example.com,+1 (789) 489-6339,Good,False,DevOps,Florida
EMP1889,Heidi,Smith,25.0,Finance-New York,Active,2023-06-02,81849.36,heidi.smith@example.com,+1 (679) 176-6511,Excellent,False,Finance,New York
EMP1890,Charlie,Davis,40.0,DevOps-New York,Pending,2022-01-04,118288.91,charlie.davis@example.com,+1 (215) 001-4187,Poor,False,DevOps,New York
EMP1891,Charlie,Davis,25.0,DevOps-Illinois,Active,2021-07-28,59555.1,charlie.davis@example.com,+1 (421) 630-9000,Good,True,DevOps,Illinois
EMP1892,Heidi,Smith,40.0,Admin-California,Active,2024-12-20,70661.31,heidi.smith@example.com,+1 (594) 463-3398,Good,True,Admin,California
EMP1893,Charlie,Jones,,Sales-New York,Active,2022-04-23,109988.16,charlie.jones@example.com,+1 (948) 532-0894,Good,True,Sales,New York
EMP1894,David,Brown,,Finance-Florida,Inactive,2020-01-30,101101.24,david.brown@example.com,+1 (326) 389-0218,Poor,True,Finance,Florida
EMP1895,David,Brown,30.0,HR-Florida,Pending,2021-03-31,112427.58,david.brown@example.com,+1 (947) 113-6336,Good,True,HR,Florida
EMP1896,Charlie,Miller,,Cloud Tech-Florida,Active,2020-03-23,119389.15,charlie.miller@example.com,+1 (922) 341-0345,Poor,False,Cloud Tech,Florida
EMP1897,Alice,Brown,40.0,Sales-Florida,Inactive,2024-07-16,105861.23,alice.brown@example.com,+1 (996) 733-1166,Good,True,Sales,Florida
EMP1898,Heidi,Davis,40.0,Admin-Texas,Pending,2024-03-22,50869.61,heidi.davis@example.com,+1 (726) 960-8436,Average,True,Admin,Texas
EMP1899,David,Williams,30.0,HR-California,Active,2023-08-19,,david.williams@example.com,+1 (685) 507-8966,Excellent,True,HR,California
EMP1900,Eva,Jones,30.0,DevOps-Florida,Pending,2024-03-10,90856.21,eva.jones@example.com,+1 (935) 219-6262,Average,True,DevOps,Florida
EMP1901,Heidi,Brown,30.0,DevOps-Florida,Active,2024-06-05,111008.63,heidi.brown@example.com,+1 (355) 643-4368,Excellent,True,DevOps,Florida
EMP1902,Alice,Miller,25.0,Finance-Nevada,Inactive,2022-12-23,52289.99,alice.miller@example.com,+1 (709) 317-0694,Poor,True,Finance,Nevada
EMP1903,Eva,Davis,,Sales-Illinois,Active,2024-06-01,97926.56,eva.davis@example.com,+1 (560) 767-6163,Average,True,Sales,Illinois
EMP1904,Frank,Williams,25.0,Sales-Nevada,Inactive,2024-12-23,53609.38,frank.williams@example.com,+1 (534) 547-2238,Good,False,Sales,Nevada
EMP1905,Heidi,Johnson,,Cloud Tech-California,Inactive,2020-12-24,95372.09,heidi.johnson@example.com,+1 (898) 306-5030,Excellent,False,Cloud Tech,California
EMP1906,David,Johnson,30.0,HR-New York,Pending,2020-08-20,95432.69,david.johnson@example.com,+1 (219) 804-1846,Excellent,True,HR,New York
EMP1907,David,Williams,30.0,HR-California,Inactive,2022-10-28,97615.87,david.williams@example.com,+1 (242) 642-3641,Average,False,HR,California
EMP1908,Bob,Davis,35.0,HR-Florida,Inactive,2022-10-23,86867.78,bob.davis@example.com,+1 (813) 190-9247,Poor,False,HR,Florida
EMP1909,Eva,Miller,40.0,Sales-California,Pending,2023-11-20,106615.71,eva.miller@example.com,+1 (762) 303-9110,Average,False,Sales,California
EMP1910,Bob,Williams,30.0,Finance-Texas,Active,2022-03-11,112856.21,bob.williams@example.com,+1 (428) 178-5227,Poor,False,Finance,Texas
EMP1911,Bob,Jones,25.0,Admin-California,Active,2023-11-28,60356.78,bob.jones@example.com,+1 (230) 524-8087,Poor,True,Admin,California
EMP1912,David,Jones,,DevOps-Texas,Inactive,2022-05-03,117870.22,david.jones@example.com,+1 (622) 072-238,Excellent,False,DevOps,Texas
EMP1913,Charlie,Johnson,40.0,HR-Florida,Inactive,2024-02-19,95127.91,charlie.johnson@example.com,+1 (594) 737-2131,Average,False,HR,Florida
EMP1914,Bob,Brown,25.0,Admin-Illinois,Pending,2021-11-18,78818.42,bob.brown@example.com,+1 (901) 620-4786,Average,False,Admin,Illinois
EMP1915,Frank,Miller,40.0,Sales-Nevada,Pending,2022-12-21,108933.55,frank.miller@example.com,+1 (688) 687-8598,Poor,True,Sales,Nevada
EMP1916,Eva,Johnson,,Admin-California,Active,2024-06-04,68200.52,eva.johnson@example.com,+1 (648) 628-7202,Average,True,Admin,California
EMP1917,Eva,Brown,25.0,Admin-California,Inactive,2022-07-22,116934.97,eva.brown@example.com,+1 (195) 419-6663,Good,True,Admin,California
EMP1918,Charlie,Brown,,HR-New York,Active,2024-09-14,99567.78,charlie.brown@example.com,+1 (505) 730-3626,Good,True,HR,New York
EMP1919,Charlie,Garcia,30.0,Admin-Texas,Active,2021-10-10,90216.76,charlie.garcia@example.com,+1 (924) 632-0373,Average,True,Admin,Texas
EMP1920,Frank,Jones,30.0,Admin-Illinois,Pending,2020-03-12,96588.73,frank.jones@example.com,+1 (767) 753-7259,Average,True,Admin,Illinois
EMP1921,Charlie,Davis,35.0,Finance-Illinois,Active,2022-12-28,71109.18,charlie.davis@example.com,+1 (321) 450-5765,Poor,True,Finance,Illinois
EMP1922,Grace,Smith,40.0,Admin-Florida,Inactive,2020-11-15,50300.6,grace.smith@example.com,+1 (194) 588-7070,Good,False,Admin,Florida
EMP1923,Frank,Davis,35.0,Finance-California,Pending,2023-09-27,60295.84,frank.davis@example.com,+1 (553) 482-0127,Good,False,Finance,California
EMP1924,Heidi,Smith,35.0,DevOps-Texas,Pending,2022-09-07,113012.21,heidi.smith@example.com,+1 (400) 838-5075,Excellent,False,DevOps,Texas
EMP1925,Bob,Williams,35.0,Cloud Tech-Florida,Pending,2024-09-18,65425.54,bob.williams@example.com,+1 (597) 595-4507,Poor,True,Cloud Tech,Florida
EMP1926,Frank,Jones,25.0,Sales-Nevada,Active,2023-04-09,86850.37,frank.jones@example.com,+1 (917) 768-0897,Excellent,True,Sales,Nevada
EMP1927,Eva,Brown,30.0,Cloud Tech-Texas,Pending,2024-10-05,81182.07,eva.brown@example.com,+1 (126) 574-2230,Good,True,Cloud Tech,Texas
EMP1928,Bob,Miller,,Finance-New York,Inactive,2021-10-12,92222.03,bob.miller@example.com,+1 (964) 630-0401,Poor,True,Finance,New York
EMP1929,Alice,Smith,35.0,Finance-New York,Pending,2024-10-14,79934.83,alice.smith@example.com,+1 (369) 362-6893,Average,True,Finance,New York
EMP1930,Alice,Davis,35.0,HR-California,Inactive,2022-07-01,111201.12,alice.davis@example.com,+1 (301) 204-7136,Poor,False,HR,California
EMP1931,Heidi,Brown,40.0,Finance-California,Active,2024-07-08,100960.05,heidi.brown@example.com,+1 (271) 175-9573,Average,False,Finance,California
EMP1932,Grace,Smith,30.0,Sales-Illinois,Active,2020-10-21,64544.87,grace.smith@example.com,+1 (988) 558-2983,Average,True,Sales,Illinois
EMP1933,Frank,Smith,25.0,Sales-Florida,Active,2020-01-14,78662.24,frank.smith@example.com,+1 (933) 067-4583,Poor,True,Sales,Florida
EMP1934,Grace,Garcia,30.0,Sales-Florida,Pending,2023-03-09,102867.06,grace.garcia@example.com,+1 (760) 944-1282,Average,True,Sales,Florida
EMP1935,Charlie,Smith,40.0,HR-Illinois,Inactive,2020-03-27,107595.95,charlie.smith@example.com,+1 (337) 218-8565,Excellent,True,HR,Illinois
EMP1936,Eva,Miller,40.0,Sales-Nevada,Inactive,2021-04-04,,eva.miller@example.com,+1 (695) 413-2970,Good,False,Sales,Nevada
EMP1937,Eva,Jones,35.0,DevOps-Nevada,Inactive,2020-09-11,95766.91,eva.jones@example.com,+1 (506) 662-6704,Average,True,DevOps,Nevada
EMP1938,Grace,Miller,30.0,Finance-Nevada,Pending,2021-05-16,51990.98,grace.miller@example.com,+1 (514) 377-6935,Excellent,True,Finance,Nevada
EMP1939,Heidi,Johnson,25.0,Sales-Nevada,Inactive,2023-04-05,83634.01,heidi.johnson@example.com,+1 (634) 392-5294,Average,True,Sales,Nevada
EMP1940,Eva,Brown,40.0,DevOps-Texas,Inactive,2022-11-15,,eva.brown@example.com,+1 (961) 111-0285,Good,True,DevOps,Texas
EMP1941,Eva,Jones,30.0,Sales-Texas,Active,2021-10-16,82273.08,eva.jones@example.com,+1 (712) 007-2023,Excellent,False,Sales,Texas
EMP1942,Frank,Garcia,30.0,Cloud Tech-California,Inactive,2022-05-09,94537.3,frank.garcia@example.com,+1 (559) 102-4509,Good,True,Cloud Tech,California
EMP1943,Alice,Jones,35.0,HR-Illinois,Pending,2020-06-06,85970.65,alice.jones@example.com,+1 (910) 903-2670,Good,True,HR,Illinois
EMP1944,Charlie,Jones,25.0,Sales-New York,Pending,2021-10-22,111071.02,charlie.jones@example.com,+1 (494) 981-9420,Excellent,False,Sales,New York
EMP1945,Eva,Davis,35.0,DevOps-Nevada,Pending,2022-01-12,56708.34,eva.davis@example.com,+1 (794) 281-7933,Excellent,False,DevOps,Nevada
EMP1946,Charlie,Jones,25.0,Admin-Illinois,Inactive,2022-02-02,104516.55,charlie.jones@example.com,+1 (652) 775-843,Excellent,False,Admin,Illinois
EMP1947,Charlie,Garcia,25.0,Admin-New York,Pending,2021-03-28,108210.15,charlie.garcia@example.com,+1 (663) 453-3721,Poor,True,Admin,New York
EMP1948,Bob,Miller,40.0,Finance-Texas,Active,2024-08-03,,bob.miller@example.com,+1 (109) 121-721,Excellent,True,Finance,Texas
EMP1949,Frank,Jones,35.0,DevOps-California,Active,2024-07-31,80935.65,frank.jones@example.com,+1 (145) 593-7660,Excellent,False,DevOps,California
EMP1950,Frank,Williams,30.0,DevOps-California,Active,2024-03-04,107020.19,frank.williams@example.com,+1 (894) 370-5262,Excellent,False,DevOps,California
EMP1951,Charlie,Brown,30.0,HR-New York,Active,2020-09-23,118677.67,charlie.brown@example.com,+1 (510) 046-2775,Excellent,False,HR,New York
EMP1952,Bob,Jones,25.0,Cloud Tech-Florida,Inactive,2020-03-28,63744.57,bob.jones@example.com,+1 (572) 565-9201,Average,False,Cloud Tech,Florida
EMP1953,Alice,Brown,40.0,Cloud Tech-California,Active,2020-05-15,,alice.brown@example.com,+1 (461) 752-0237,Poor,False,Cloud Tech,California
EMP1954,Bob,Williams,25.0,Sales-New York,Pending,2021-02-13,62934.73,bob.williams@example.com,+1 (974) 326-0054,Good,False,Sales,New York
EMP1955,Bob,Williams,30.0,DevOps-California,Pending,2021-12-13,74654.23,bob.williams@example.com,+1 (955) 017-8331,Excellent,True,DevOps,California
EMP1956,David,Brown,,Sales-Texas,Active,2024-08-05,,david.brown@example.com,+1 (584) 868-9992,Average,True,Sales,Texas
EMP1957,David,Smith,30.0,HR-New York,Pending,2020-01-09,118150.59,david.smith@example.com,+1 (607) 984-8703,Average,True,HR,New York
EMP1958,David,Johnson,,DevOps-Florida,Inactive,2023-11-30,91256.64,david.johnson@example.com,+1 (506) 917-6798,Average,False,DevOps,Florida
EMP1959,Bob,Davis,30.0,HR-Florida,Inactive,2021-03-14,85997.57,bob.davis@example.com,+1 (359) 374-4038,Good,False,HR,Florida
EMP1960,Frank,Smith,25.0,Finance-Texas,Pending,2020-10-05,84707.12,frank.smith@example.com,+1 (464) 083-0372,Excellent,False,Finance,Texas
EMP1961,Eva,Smith,,DevOps-Texas,Active,2021-11-02,84559.9,eva.smith@example.com,+1 (606) 014-8859,Poor,False,DevOps,Texas
EMP1962,Heidi,Miller,,DevOps-California,Pending,2024-09-18,81076.91,heidi.miller@example.com,+1 (849) 079-3883,Poor,False,DevOps,California
EMP1963,Eva,Davis,40.0,Admin-Texas,Inactive,2023-10-22,,eva.davis@example.com,+1 (136) 852-8305,Average,False,Admin,Texas
EMP1964,Heidi,Davis,25.0,Finance-Florida,Pending,2023-09-10,97356.31,heidi.davis@example.com,+1 (153) 701-2423,Good,True,Finance,Florida
EMP1965,Grace,Smith,40.0,DevOps-Illinois,Active,2024-02-27,114770.32,grace.smith@example.com,+1 (462) 632-5143,Good,True,DevOps,Illinois
EMP1966,Bob,Jones,35.0,Admin-California,Active,2023-05-03,109082.07,bob.jones@example.com,+1 (881) 121-0313,Good,False,Admin,California
EMP1967,David,Miller,40.0,DevOps-Florida,Inactive,2024-04-15,99944.57,david.miller@example.com,+1 (217) 518-8780,Poor,True,DevOps,Florida
EMP1968,Eva,Miller,40.0,HR-Florida,Pending,2023-05-20,116509.72,eva.miller@example.com,+1 (794) 151-5262,Average,False,HR,Florida
EMP1969,Eva,Williams,30.0,Finance-Texas,Active,2021-05-28,84253.9,eva.williams@example.com,+1 (840) 911-2251,Excellent,True,Finance,Texas
EMP1970,Charlie,Garcia,25.0,Cloud Tech-Nevada,Active,2024-08-27,54776.01,charlie.garcia@example.com,+1 (883) 750-5660,Poor,False,Cloud Tech,Nevada
EMP1971,Charlie,Davis,40.0,Sales-Nevada,Inactive,2020-11-08,71192.68,charlie.davis@example.com,+1 (863) 239-7912,Average,False,Sales,Nevada
EMP1972,Bob,Smith,,Finance-Florida,Active,2021-08-24,96346.53,bob.smith@example.com,+1 (787) 655-3006,Average,True,Finance,Florida
EMP1973,Eva,Williams,,HR-Illinois,Pending,2020-02-06,116680.63,eva.williams@example.com,+1 (309) 505-5604,Excellent,True,HR,Illinois
EMP1974,Grace,Brown,25.0,Finance-Florida,Inactive,2024-10-12,76343.56,grace.brown@example.com,+1 (712) 198-8191,Excellent,False,Finance,Florida
EMP1975,Alice,Johnson,30.0,Sales-Nevada,Inactive,2024-12-16,99424.14,alice.johnson@example.com,+1 (778) 851-9052,Excellent,False,Sales,Nevada
EMP1976,Charlie,Garcia,35.0,DevOps-Florida,Inactive,2024-04-13,57656.74,charlie.garcia@example.com,+1 (486) 401-0423,Good,True,DevOps,Florida
EMP1977,Heidi,Garcia,40.0,Sales-New York,Pending,2020-04-24,77396.94,heidi.garcia@example.com,+1 (624) 561-8516,Excellent,True,Sales,New York
EMP1978,Grace,Garcia,,DevOps-California,Inactive,2021-10-18,54299.68,grace.garcia@example.com,+1 (446) 004-5211,Average,False,DevOps,California
EMP1979,Charlie,Miller,35.0,HR-Nevada,Pending,2020-02-25,103563.58,charlie.miller@example.com,+1 (899) 151-1454,Excellent,True,HR,Nevada
EMP1980,Grace,Brown,25.0,Finance-California,Inactive,2022-04-23,74588.85,grace.brown@example.com,+1 (129) 391-3043,Average,False,Finance,California
EMP1981,David,Garcia,30.0,DevOps-California,Pending,2020-06-22,113727.23,david.garcia@example.com,+1 (881) 898-4840,Poor,False,DevOps,California
EMP1982,Eva,Brown,25.0,HR-New York,Active,2023-01-07,72828.18,eva.brown@example.com,+1 (604) 615-4020,Good,False,HR,New York
EMP1983,Grace,Jones,,Sales-Florida,Inactive,2020-02-11,98717.09,grace.jones@example.com,+1 (190) 170-7567,Poor,False,Sales,Florida
EMP1984,Frank,Garcia,40.0,Sales-Florida,Inactive,2023-03-18,56840.8,frank.garcia@example.com,+1 (142) 983-1521,Poor,True,Sales,Florida
EMP1985,David,Johnson,35.0,Finance-Illinois,Pending,2021-11-26,61663.91,david.johnson@example.com,+1 (910) 732-2835,Average,True,Finance,Illinois
EMP1986,Grace,Brown,30.0,Finance-Nevada,Active,2024-09-17,109523.4,grace.brown@example.com,+1 (849) 378-305,Poor,True,Finance,Nevada
EMP1987,Eva,Brown,25.0,HR-Illinois,Inactive,2024-07-05,65812.02,eva.brown@example.com,+1 (396) 384-5268,Average,True,HR,Illinois
EMP1988,Bob,Johnson,,Cloud Tech-Illinois,Inactive,2021-07-13,54708.88,bob.johnson@example.com,+1 (694) 439-1648,Excellent,True,Cloud Tech,Illinois
EMP1989,Heidi,Garcia,40.0,Admin-California,Active,2023-08-27,107661.73,heidi.garcia@example.com,+1 (701) 693-4291,Excellent,True,Admin,California
EMP1990,Eva,Johnson,40.0,DevOps-Illinois,Inactive,2021-02-13,79002.0,eva.johnson@example.com,+1 (913) 203-3015,Average,True,DevOps,Illinois
EMP1991,Heidi,Brown,,Admin-Texas,Pending,2023-12-11,86135.69,heidi.brown@example.com,+1 (234) 190-3105,Excellent,False,Admin,Texas
EMP1992,Heidi,Johnson,30.0,DevOps-Nevada,Inactive,2021-07-02,115601.4,heidi.johnson@example.com,+1 (153) 722-1555,Good,True,DevOps,Nevada
EMP1993,Grace,Brown,,DevOps-Nevada,Active,2022-12-05,64045.36,grace.brown@example.com,+1 (684) 732-3652,Poor,True,DevOps,Nevada
EMP1994,David,Brown,30.0,DevOps-Nevada,Inactive,2024-09-24,80477.21,david.brown@example.com,+1 (377) 460-4066,Good,False,DevOps,Nevada
EMP1995,Bob,Jones,30.0,Finance-California,Inactive,2023-08-16,61240.9,bob.jones@example.com,+1 (200) 784-3613,Poor,True,Finance,California
EMP1996,David,Smith,40.0,Admin-Texas,Active,2021-01-28,51939.29,david.smith@example.com,+1 (244) 260-7818,Excellent,True,Admin,Texas
EMP1997,Eva,Brown,40.0,Finance-Illinois,Inactive,2022-05-14,95284.54,eva.brown@example.com,+1 (754) 373-4763,Good,False,Finance,Illinois
EMP1998,Charlie,Garcia,35.0,Admin-Texas,Inactive,2024-06-05,106247.67,charlie.garcia@example.com,+1 (273) 720-3762,Excellent,True,Admin,Texas
EMP1999,Charlie,Williams,25.0,DevOps-Florida,Active,2020-04-23,110170.88,charlie.williams@example.com,+1 (882) 145-8413,Poor,True,DevOps,Florida
EMP2000,Charlie,Miller,25.0,HR-Nevada,Pending,2024-06-10,52615.44,charlie.miller@example.com,+1 (846) 019-1343,Average,True,HR,Nevada
EMP2001,Eva,Davis,30.0,DevOps-Illinois,Inactive,2020-04-18,82547.26,eva.davis@example.com,+1 (389) 982-7801,Average,False,DevOps,Illinois
EMP2002,Bob,Smith,35.0,Finance-Illinois,Pending,2020-06-29,63049.22,bob.smith@example.com,+1 (586) 950-731,Good,True,Finance,Illinois
EMP2003,Frank,Smith,35.0,HR-California,Pending,2023-02-15,115229.12,frank.smith@example.com,+1 (146) 449-3698,Excellent,True,HR,California
EMP2004,Grace,Smith,25.0,DevOps-Illinois,Pending,2023-06-15,60687.63,grace.smith@example.com,+1 (951) 679-3349,Excellent,False,DevOps,Illinois
EMP2005,Frank,Jones,30.0,Finance-Illinois,Inactive,2022-03-19,67492.73,frank.jones@example.com,+1 (557) 385-7367,Good,True,Finance,Illinois
EMP2006,Grace,Brown,,HR-Illinois,Inactive,2023-10-25,77821.79,grace.brown@example.com,+1 (119) 236-036,Average,False,HR,Illinois
EMP2007,Charlie,Jones,35.0,DevOps-Texas,Active,2022-07-14,69146.95,charlie.jones@example.com,+1 (681) 187-2332,Poor,False,DevOps,Texas
EMP2008,Grace,Brown,35.0,Admin-Nevada,Inactive,2022-03-12,90224.82,grace.brown@example.com,+1 (510) 409-6148,Good,True,Admin,Nevada
EMP2009,David,Garcia,,Finance-Illinois,Pending,2024-06-11,62603.98,david.garcia@example.com,+1 (731) 539-1148,Poor,False,Finance,Illinois
EMP2010,Bob,Jones,35.0,Sales-Nevada,Active,2024-06-10,71148.27,bob.jones@example.com,+1 (830) 748-2072,Average,False,Sales,Nevada
EMP2011,David,Jones,40.0,Admin-California,Inactive,2022-09-21,52031.74,david.jones@example.com,+1 (651) 189-3939,Excellent,True,Admin,California
EMP2012,Grace,Miller,35.0,DevOps-Florida,Inactive,2023-04-15,,grace.miller@example.com,+1 (655) 782-0189,Average,False,DevOps,Florida
EMP2013,Eva,Williams,,HR-Illinois,Pending,2020-02-06,116680.63,eva.williams@example.com,+1 (432) 230-2332,Good,False,HR,Illinois
EMP2014,Grace,Jones,30.0,Finance-Nevada,Pending,2021-05-16,51990.98,grace.jones@example.com,+1 (247) 073-9200,Excellent,True,Finance,Nevada
EMP2015,David,Miller,30.0,HR-California,Active,2023-08-19,,david.miller@example.com,+1 (354) 621-2759,Good,True,HR,California
EMP2016,David,Johnson,30.0,Cloud Tech-Texas,Inactive,2021-11-07,100215.06,david.johnson@example.com,+1 (250) 826-1122,Good,True,Cloud Tech,Texas
EMP2017,Charlie,Williams,40.0,Finance-New York,Active,2023-10-04,114587.11,charlie.williams@example.com,+1 (126) 163-2487,Average,False,Finance,New York
EMP2018,Alice,Garcia,30.0,HR-Florida,Inactive,2024-12-16,71318.79,alice.garcia@example.com,+1 (899) 572-9892,Good,True,HR,Florida
EMP2019,Heidi,Jones,30.0,DevOps-Illinois,Pending,2021-02-22,77764.24,heidi.jones@example.com,+1 (762) 974-5492,Average,False,DevOps,Illinois
